season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
2023,6,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,,52;53,,0,105,0,2,2,0,0,1,0,,,,
2023,7,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",1,2,1,0,36,0.5,0,0,1,0,0,0,0,0,0,1,0,0,36,42,,36,42,0,2,2,0,0,1,0,,,,
2023,8,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,3,3,0,0,1,0,,,,
2023,9,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,1,1,0,0,1,0,,,,
2023,10,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,11,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",4,4,0,0,50,1,0,0,2,1,1,0,0,0,0,0,0,0,48;30;33;50,,,161,0,0,2,3,1,0,0.667,0,,,,
2023,12,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",2,4,1,1,48,0.5,0,0,0,2,0,0,0,0,0,1,0,0,48;40,48,34,88,48,34,4,4,0,0,1,1,40,1,0,0
2023,14,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",2,2,0,0,39,1,0,0,2,0,0,0,0,0,0,0,0,0,31;39,,,70,0,0,2,2,0,0,1,1,39,1,0,0
2023,15,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,4,4,0,0,1,0,,,,
2023,16,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,3,3,0,0,1,1,29,1,0,0
2023,17,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,35;24,,,59,0,0,3,3,0,0,1,0,,,,
2023,18,REG,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,19,POST,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",1,3,1,1,45,0.333,0,0,0,1,0,0,0,1,0,0,0,0,45,27,49,45,27,49,4,4,0,0,1,0,,,,
2023,20,POST,00-0036162,BUF,T.Bass,Tyler Bass,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yap9hm6h417pspqeadl1",1,2,1,0,27,0.5,0,1,0,0,0,0,0,0,0,1,0,0,27,44,,27,44,0,3,3,0,0,1,0,,,,
2023,10,REG,00-0036469,HOU,M.Ammendola,Matt Ammendola,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki0lul3j5dqbxlnnqtpv",3,3,0,0,45,1,0,1,1,1,0,0,0,0,0,0,0,0,45;22;38,,,105,0,0,3,3,0,0,1,1,38,1,0,0
2023,11,REG,00-0036469,HOU,M.Ammendola,Matt Ammendola,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki0lul3j5dqbxlnnqtpv",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,48,,0,48,0,3,3,0,0,1,0,,,,
2023,12,REG,00-0036469,HOU,M.Ammendola,Matt Ammendola,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki0lul3j5dqbxlnnqtpv",0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,,50;58,,0,108,0,3,3,0,0,1,0,,,,
2023,13,REG,00-0036469,HOU,M.Ammendola,Matt Ammendola,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki0lul3j5dqbxlnnqtpv",3,3,0,0,38,1,0,1,2,0,0,0,0,0,0,0,0,0,29;38;38,,,105,0,0,1,1,0,0,1,0,,,,
2023,14,REG,00-0036469,HOU,M.Ammendola,Matt Ammendola,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki0lul3j5dqbxlnnqtpv",,0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,,,,
2023,1,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,2,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,4,4,0,0,1,0,,,,
2023,3,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,37;24,,,61,0,0,2,2,0,0,1,0,,,,
2023,4,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,33;37,,,70,0,0,4,4,0,0,1,0,,,,
2023,5,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,1,0,,,,
2023,6,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",2,3,1,0,36,0.667,0,0,2,0,0,0,0,0,0,0,1,0,30;36,52,,66,52,0,2,2,0,0,1,0,,,,
2023,8,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",4,5,1,0,52,0.8,0,0,2,1,1,0,0,1,0,0,0,0,44;31;33;52,26,,160,26,0,2,2,0,0,1,0,,,,
2023,10,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",2,2,0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0,33;41,,,74,0,0,5,5,0,0,1,1,41,1,0,0
2023,11,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,12,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",,0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,,,,
2023,13,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",2,2,0,0,32,1,0,1,1,0,0,0,0,0,0,0,0,0,26;32,,,58,0,0,3,3,0,0,1,0,,,,
2023,14,REG,00-0036816,DET,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",,0,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0.5,0,,,,
2023,17,REG,00-0036816,CLE,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,4,5,1,0,0.8,0,,,,
2023,18,REG,00-0036816,CLE,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,19,POST,00-0036816,CLE,R.Patterson,Riley Patterson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waj6pvpu1ouzgssedqiq",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
2023,1,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,2,1,0,42,0.5,0,0,0,1,0,0,0,0,0,0,1,0,42,51,,42,51,0,,0,,,,0,,,,
2023,2,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,3,3,0,0,1,0,,,,
2023,3,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",4,5,1,0,54,0.8,0,0,0,2,2,0,0,0,0,0,1,0,49;53;48;54,56,,204,56,0,1,1,0,0,1,0,,,,
2023,4,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,,0,,,,1,21,1,0,0
2023,5,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",2,2,0,0,40,1,0,0,0,2,0,0,0,0,0,0,0,0,40;40,,,80,0,0,4,4,0,0,1,0,,,,
2023,6,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,1,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,52,,,52,0,0,2,2,0,0,1,0,,,,
2023,8,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,2,1,0,56,0.5,0,0,0,0,1,0,0,0,0,0,1,0,56,50,,56,50,0,4,4,0,0,1,0,,,,
2023,9,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,3,3,0,0,1,0,,,,
2023,10,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",2,2,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,50;31,,,81,0,0,3,3,0,0,1,0,,,,
2023,11,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",2,3,1,0,50,0.667,0,1,0,0,1,0,0,0,0,0,1,0,50;26,53,,76,53,0,2,2,0,0,1,0,,,,
2023,12,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,1,1,0,0,1,0,,,,
2023,13,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",2,3,1,0,54,0.667,0,0,0,1,1,0,0,0,0,0,1,0,54;48,57,,102,57,0,4,4,0,0,1,1,48,1,0,0
2023,14,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",2,2,0,0,35,1,0,0,2,0,0,0,0,0,0,0,0,0,32;35,,,67,0,0,4,4,0,0,1,0,,,,
2023,15,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",2,2,0,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,34;29,,,63,0,0,3,3,0,0,1,1,29,1,0,0
2023,16,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,,0,,,,0,,,,
2023,17,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,2,2,0,0,1,0,,,,
2023,18,REG,00-0036854,CIN,E.McPherson,Evan McPherson,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nndqpdfmeeugypvg2nve",1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,4,4,0,0,1,0,,,,
2023,1,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,50;25,,,75,0,0,4,4,0,0,1,0,,,,
2023,2,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",3,3,0,0,33,1,0,1,2,0,0,0,0,0,0,0,0,0,27;30;33,,,90,0,0,1,1,0,0,1,0,,,,
2023,3,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,4,4,0,0,1,0,,,,
2023,4,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,3,3,0,0,1,0,,,,
2023,6,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,2,2,0,0,1,0,,,,
2023,7,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",1,1,0,0,55,1,0,0,0,0,1,0,0,0,0,0,0,0,55,,,55,0,0,2,2,0,0,1,0,,,,
2023,8,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",3,3,0,0,53,1,0,0,0,2,1,0,0,0,0,0,0,0,43;53;46,,,142,0,0,3,3,0,0,1,0,,,,
2023,9,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",2,2,0,0,55,1,0,0,1,0,1,0,0,0,0,0,0,0,55;38,,,93,0,0,3,3,0,0,1,0,,,,
2023,10,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,5,5,0,0,1,0,,,,
2023,11,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",2,2,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,25;26,,,51,0,0,2,2,0,0,1,0,,,,
2023,12,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,1,1,0,0,1,0,,,,
2023,13,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",2,2,0,0,38,1,0,0,2,0,0,0,0,0,0,0,0,0,38;38,,,76,0,0,,0,,,,0,,,,
2023,14,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
2023,15,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
2023,16,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",5,5,0,0,53,1,0,1,0,3,1,0,0,0,0,0,0,0,20;40;47;45;53,,,205,0,0,1,1,0,0,1,0,,,,
2023,17,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",3,4,0,1,52,0.75,0,0,1,0,2,0,0,0,0,0,0,0,36;50;52,,50,138,0,50,,0,,,,0,,,,
2023,18,REG,00-0037224,LAC,C.Dicker,Cameron Dicker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cjgz8mykyv9tygjypehw",4,4,0,0,49,1,0,1,0,3,0,0,0,0,0,0,0,0,49;40;43;20,,,152,0,0,,0,,,,0,,,,
2023,1,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,21;38,,,59,0,0,4,5,1,0,0.8,0,,,,
2023,2,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",5,5,0,0,55,1,0,2,2,0,1,0,0,0,0,0,0,0,35;21;55;26;30,,,167,0,0,1,1,0,0,1,0,,,,
2023,3,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",3,3,0,0,49,1,0,2,0,1,0,0,0,0,0,0,0,0,49;27;26,,,102,0,0,1,1,0,0,1,0,,,,
2023,4,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",3,3,0,0,33,1,0,2,1,0,0,0,0,0,0,0,0,0,23;23;33,,,79,0,0,3,3,0,0,1,0,,,,
2023,5,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",1,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,1,1,0,0,1,0,,,,
2023,6,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",2,2,0,0,39,1,0,0,2,0,0,0,0,0,0,0,0,0,32;39,,,71,0,0,2,2,0,0,1,1,39,1,0,0
2023,8,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",2,2,0,0,58,1,0,1,0,0,1,0,0,0,0,0,0,0,58;27,,,85,0,0,5,5,0,0,1,0,,,,
2023,9,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",1,1,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,0,51,,,51,0,0,2,2,0,0,1,1,51,1,0,0
2023,10,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",,0,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0,1,0,,,,
2023,11,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",2,2,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,30;27,,,57,0,0,3,4,1,0,0.75,0,,,,
2023,12,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",1,1,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,52,,,52,0,0,4,5,1,0,0.8,0,,,,
2023,13,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",4,4,0,0,38,1,0,0,4,0,0,0,0,0,0,0,0,0,30;31;38;32,,,131,0,0,3,3,0,0,1,0,,,,
2023,14,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",4,4,0,0,60,1,0,0,0,1,2,1,0,0,0,0,0,0,60;59;45;50,,,214,0,0,3,3,0,0,1,0,,,,
2023,15,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,1,1,0,0,1,0,,,,
2023,16,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,43;33,,,76,0,0,2,2,0,0,1,0,,,,
2023,17,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",2,2,0,0,51,1,0,0,0,1,1,0,0,0,0,0,0,0,51;43,,,94,0,0,2,2,0,0,1,0,,,,
2023,18,REG,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",1,3,1,1,50,0.333,0,0,0,0,1,0,0,0,1,0,0,0,50,36,32,50,36,32,5,5,0,0,1,0,,,,
2023,19,POST,00-0037692,DAL,B.Aubrey,Brandon Aubrey,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ey93ifke290r8tn5jrqq",1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,1,2,1,0,0.5,0,,,,
2023,8,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,33;47,,,80,0,0,,0,,,,0,,,,
2023,9,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",1,2,1,0,52,0.5,0,0,0,0,1,0,0,0,0,1,0,0,52,49,,52,49,0,,0,,,,0,,,,
2023,11,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",1,1,0,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,2,2,0,0,1,1,22,1,0,0
2023,12,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",1,2,1,0,24,0.5,0,1,0,0,0,0,0,0,0,0,1,0,24,50,,24,50,0,4,5,1,0,0.8,0,,,,
2023,13,REG,00-0038152,LA,L.Havrisik,Lucas Havrisik,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrpgrvert4l7zh8ghcks",2,3,1,0,44,0.667,0,1,0,1,0,0,0,0,0,1,0,0,44;28,43,,72,43,0,4,4,0,0,1,0,,,,
