player_id,season,week,raw_air_yards,catchable_air_yards,n_targets,n_catchable
00-0039890,2024,13,34.0,34.0,2,2
00-0039890,2024,15,66.0,0.0,4,0
00-0039890,2024,16,34.0,34.0,1,1
00-0039890,2024,17,32.0,21.0,4,3
00-0039890,2024,18,20.0,0.0,1,0
00-0039890,2025,1,21.0,21.0,2,2
00-0039890,2025,2,107.0,20.0,4,2
00-0039890,2025,3,-1.0,0.0,2,0
00-0039890,2025,4,87.0,49.0,4,3
00-0039890,2025,5,29.0,0.0,1,0
00-0039890,2025,7,4.0,4.0,1,1
00-0039890,2025,8,4.0,0.0,1,0
00-0039890,2025,9,7.0,7.0,1,1
00-0039890,2025,11,104.0,76.0,6,4
00-0039890,2025,12,182.0,29.0,7,2
00-0039890,2025,13,173.0,101.0,12,8
00-0039890,2025,14,78.0,21.0,6,1
00-0039890,2025,15,88.0,56.0,9,7
00-0039890,2025,16,72.0,32.0,6,3
00-0039890,2025,17,116.0,33.0,9,5
00-0039890,2025,18,31.0,15.0,3,1
00-0039893,2024,1,39.0,39.0,4,4
00-0039893,2024,2,81.0,78.0,4,3
00-0039893,2024,3,72.0,35.0,9,7
00-0039893,2024,4,132.0,66.0,9,6
00-0039893,2024,5,109.0,70.0,8,7
00-0039893,2024,6,65.0,25.0,6,4
00-0039893,2024,7,64.0,64.0,6,6
00-0039893,2024,8,55.0,38.0,4,3
00-0039893,2024,9,11.0,14.0,5,3
00-0039893,2024,10,23.0,12.0,3,2
00-0039893,2024,11,97.0,35.0,7,5
00-0039893,2024,13,210.0,37.0,10,5
00-0039893,2024,14,113.0,60.0,12,8
00-0039893,2024,15,86.0,36.0,14,12
00-0039893,2024,16,140.0,76.0,13,9
00-0039893,2024,17,78.0,45.0,10,7
00-0039893,2024,18,167.0,77.0,11,7
00-0039893,2025,1,92.0,22.0,7,3
00-0039893,2025,2,166.0,82.0,12,8
00-0039893,2025,3,64.0,60.0,6,5
00-0039893,2025,4,68.0,53.0,7,6
00-0039893,2025,5,92.0,58.0,6,4
00-0039893,2025,6,108.0,108.0,10,10
00-0039893,2025,7,98.0,92.0,7,6
00-0039893,2025,9,83.0,30.0,5,3
00-0039893,2025,13,47.0,16.0,3,2
00-0039893,2025,14,153.0,114.0,6,5
00-0039893,2025,15,131.0,99.0,7,6
00-0039893,2025,16,23.0,18.0,3,2
00-0039893,2025,17,108.0,63.0,7,5
00-0039893,2025,18,82.0,38.0,5,3
00-0039893,2025,19,20.0,20.0,2,2
00-0039894,2024,1,37.0,37.0,3,3
00-0039894,2024,2,29.0,-6.0,5,2
00-0039894,2024,3,42.0,-2.0,4,2
00-0039894,2024,4,55.0,60.0,4,3
00-0039894,2024,5,40.0,-5.0,6,3
00-0039894,2024,7,134.0,7.0,8,3
00-0039894,2024,8,63.0,41.0,8,6
00-0039894,2024,9,46.0,31.0,2,1
00-0039894,2024,10,59.0,2.0,4,2
00-0039894,2024,11,75.0,75.0,5,5
00-0039894,2024,12,62.0,31.0,6,5
00-0039894,2024,13,72.0,38.0,7,6
00-0039894,2024,14,24.0,17.0,6,5
00-0039894,2024,15,93.0,17.0,11,7
00-0039894,2024,16,67.0,41.0,11,9
00-0039894,2024,17,6.0,11.0,9,8
00-0039894,2024,20,9.0,9.0,6,6
00-0039894,2024,21,50.0,52.0,7,6
00-0039894,2024,22,110.0,110.0,8,8
00-0039894,2025,1,4.0,0.0,1,0
00-0039894,2025,4,136.0,49.0,8,5
00-0039894,2025,5,117.0,37.0,9,7
00-0039894,2025,6,50.0,6.0,4,2
00-0039894,2025,7,38.0,38.0,4,4
00-0039894,2025,8,49.0,14.0,7,5
00-0039894,2025,9,126.0,37.0,7,4
00-0039894,2025,11,68.0,9.0,5,3
00-0039894,2025,12,101.0,70.0,8,5
00-0039894,2025,13,66.0,37.0,6,4
00-0039894,2025,14,47.0,37.0,4,3
00-0039894,2025,15,56.0,31.0,4,3
00-0039894,2025,16,48.0,23.0,3,2
00-0039894,2025,17,38.0,0.0,3,2
00-0039901,2024,1,46.0,40.0,5,4
00-0039901,2024,2,21.0,21.0,1,1
00-0039901,2024,3,19.0,19.0,1,1
00-0039901,2024,4,80.0,80.0,4,4
00-0039901,2024,5,70.0,8.0,5,1
00-0039901,2024,6,37.0,37.0,4,4
00-0039901,2024,7,97.0,60.0,7,6
00-0039901,2024,8,81.0,76.0,7,6
00-0039901,2024,9,18.0,18.0,3,3
00-0039901,2024,15,79.0,50.0,2,1
00-0039901,2024,16,59.0,15.0,2,1
00-0039901,2024,17,69.0,55.0,7,5
00-0039901,2024,18,188.0,28.0,10,2
00-0039901,2024,19,50.0,4.0,4,2
00-0039901,2024,20,3.0,3.0,1,1
00-0039901,2024,21,70.0,11.0,4,1
00-0039901,2025,1,132.0,93.0,13,11
00-0039901,2025,2,26.0,26.0,3,3
00-0039901,2025,3,13.0,13.0,4,4
00-0039901,2025,4,81.0,44.0,4,3
00-0039901,2025,5,76.0,21.0,7,4
00-0039901,2025,6,48.0,13.0,6,3
00-0039901,2025,8,24.0,19.0,4,3
00-0039901,2025,9,10.0,10.0,2,2
00-0039901,2025,10,166.0,58.0,8,4
00-0039901,2025,13,6.0,6.0,3,3
00-0039901,2025,14,30.0,11.0,3,2
00-0039901,2025,18,47.0,45.0,5,4
00-0039901,2025,19,18.0,18.0,1,1
00-0039901,2025,20,51.0,17.0,3,2
00-0039907,2024,1,6.0,6.0,1,1
00-0039907,2024,2,27.0,12.0,3,2
00-0039907,2024,3,13.0,13.0,2,2
00-0039907,2024,4,106.0,78.0,7,6
00-0039907,2024,5,88.0,13.0,6,1
00-0039907,2024,6,49.0,23.0,4,3
00-0039907,2024,7,51.0,0.0,4,0
00-0039907,2024,9,8.0,0.0,1,0
00-0039907,2024,10,2.0,2.0,1,1
00-0039907,2024,12,4.0,4.0,2,2
00-0039907,2024,13,5.0,0.0,1,0
00-0039907,2024,15,13.0,0.0,1,0
00-0039907,2024,17,23.0,0.0,1,0
00-0039912,2024,7,0.0,0.0,2,2
00-0039912,2024,9,4.0,4.0,1,1
00-0039912,2024,13,2.0,2.0,1,1
00-0039912,2024,15,3.0,3.0,1,1
00-0039912,2024,21,16.0,16.0,1,1
00-0039912,2025,2,7.0,7.0,1,1
00-0039912,2025,8,2.0,2.0,1,1
00-0039912,2025,10,2.0,2.0,1,1
00-0039912,2025,14,0.0,0.0,1,1
00-0039912,2025,15,22.0,22.0,1,1
00-0039912,2025,16,26.0,1.0,2,1
00-0039912,2025,17,47.0,17.0,4,3
00-0039912,2025,18,0.0,0.0,2,2
00-0039915,2024,1,37.0,26.0,7,5
00-0039915,2024,2,52.0,12.0,4,2
00-0039915,2024,3,70.0,36.0,6,3
00-0039915,2024,4,45.0,16.0,7,5
00-0039915,2024,6,97.0,79.0,8,6
00-0039915,2024,7,35.0,35.0,7,7
00-0039915,2024,8,73.0,73.0,6,6
00-0039915,2024,9,85.0,53.0,7,5
00-0039915,2024,10,28.0,28.0,2,2
00-0039915,2024,11,135.0,112.0,9,7
00-0039915,2024,12,67.0,67.0,6,6
00-0039915,2024,13,115.0,82.0,12,10
00-0039915,2024,15,56.0,45.0,7,5
00-0039915,2024,16,36.0,36.0,6,6
00-0039915,2024,17,113.0,73.0,10,8
00-0039915,2024,18,70.0,52.0,9,6
00-0039915,2024,19,210.0,128.0,14,10
00-0039915,2025,1,97.0,57.0,9,6
00-0039915,2025,2,32.0,32.0,5,5
00-0039915,2025,3,60.0,47.0,7,6
00-0039915,2025,4,57.0,13.0,6,2
00-0039915,2025,5,41.0,30.0,7,4
00-0039915,2025,6,64.0,62.0,9,8
00-0039915,2025,7,148.0,65.0,15,11
00-0039915,2025,8,100.0,60.0,10,6
00-0039915,2025,9,46.0,19.0,6,4
00-0039915,2025,10,73.0,45.0,6,4
00-0039915,2025,11,28.0,-1.0,4,3
00-0039915,2025,13,52.0,34.0,6,4
00-0039915,2025,14,133.0,6.0,5,1
00-0039915,2025,15,19.0,6.0,3,2
00-0039915,2025,16,62.0,29.0,6,4
00-0039915,2025,17,34.0,29.0,2,1
00-0039915,2025,19,48.0,22.0,4,3
00-0039916,2024,7,43.0,14.0,6,3
00-0039916,2024,8,31.0,31.0,4,4
00-0039916,2024,10,62.0,38.0,6,4
00-0039916,2024,11,16.0,0.0,2,0
00-0039916,2024,13,26.0,0.0,1,0
00-0039916,2024,14,38.0,5.0,2,1
00-0039916,2024,15,78.0,13.0,4,1
00-0039916,2024,16,26.0,26.0,4,4
00-0039916,2024,17,134.0,104.0,10,8
00-0039916,2024,18,74.0,60.0,8,7
00-0039916,2025,1,136.0,93.0,7,4
00-0039916,2025,2,99.0,56.0,6,4
00-0039916,2025,3,163.0,107.0,11,8
00-0039916,2025,4,66.0,46.0,5,4
00-0039916,2025,11,19.0,0.0,2,1
00-0039916,2025,12,49.0,1.0,4,2
00-0039916,2025,13,21.0,8.0,3,2
00-0039916,2025,15,95.0,75.0,7,6
00-0039916,2025,17,100.0,60.0,8,6
00-0039916,2025,20,13.0,15.0,2,1
00-0039918,2025,9,-3.0,-3.0,2,2
00-0039919,2024,1,22.0,12.0,4,1
00-0039919,2024,2,63.0,20.0,5,3
00-0039919,2024,3,245.0,90.0,11,6
00-0039919,2024,4,43.0,4.0,3,1
00-0039919,2024,5,26.0,12.0,6,5
00-0039919,2024,6,28.0,28.0,2,2
00-0039919,2024,8,126.0,25.0,6,3
00-0039919,2024,9,108.0,78.0,7,5
00-0039919,2024,10,67.0,19.0,6,4
00-0039919,2024,11,113.0,46.0,10,6
00-0039919,2024,12,110.0,15.0,10,5
00-0039919,2024,13,128.0,49.0,6,4
00-0039919,2024,14,62.0,32.0,5,4
00-0039919,2024,15,69.0,28.0,7,3
00-0039919,2024,16,96.0,48.0,7,4
00-0039919,2024,17,78.0,15.0,4,1
00-0039919,2024,18,14.0,14.0,2,2
00-0039919,2025,1,55.0,55.0,9,7
00-0039919,2025,2,200.0,136.0,11,9
00-0039919,2025,3,79.0,50.0,7,4
00-0039919,2025,4,96.0,42.0,9,4
00-0039919,2025,6,98.0,9.0,5,2
00-0039919,2025,7,81.0,34.0,6,3
00-0039919,2025,8,147.0,114.0,10,8
00-0039919,2025,9,35.0,16.0,3,2
00-0039919,2025,10,143.0,57.0,10,6
00-0039919,2025,11,144.0,45.0,6,3
00-0039919,2025,12,117.0,81.0,9,7
00-0039919,2025,13,57.0,7.0,6,2
00-0039919,2025,19,123.0,40.0,6,2
00-0039919,2025,20,94.0,76.0,6,5
00-0039920,2024,2,-1.0,-1.0,1,1
00-0039920,2024,10,12.0,2.0,2,1
00-0039920,2024,11,10.0,10.0,1,1
00-0039920,2024,13,29.0,0.0,2,0
00-0039920,2025,7,2.0,2.0,2,2
00-0039920,2025,10,-6.0,0.0,1,0
00-0039920,2025,11,-4.0,-4.0,2,2
00-0039920,2025,12,-3.0,-3.0,1,1
00-0039920,2025,15,4.0,4.0,1,1
00-0039920,2025,16,-5.0,11.0,4,1
00-0039920,2025,17,4.0,4.0,1,1
00-0039920,2025,18,1.0,1.0,2,2
00-0039921,2024,1,-4.0,-4.0,1,1
00-0039921,2024,2,-6.0,-6.0,1,1
00-0039921,2024,9,4.0,4.0,1,1
00-0039921,2024,10,-8.0,-8.0,2,2
00-0039921,2024,14,-5.0,-5.0,1,1
00-0039921,2025,1,-2.0,-2.0,1,1
00-0039921,2025,2,2.0,4.0,6,4
00-0039921,2025,3,-12.0,-1.0,4,3
00-0039921,2025,4,-10.0,-10.0,5,5
00-0040009,2025,1,-3.0,-3.0,1,1
00-0040009,2025,4,-6.0,-6.0,3,3
00-0040009,2025,8,-5.0,-5.0,1,1
00-0040009,2025,9,3.0,3.0,2,2
00-0040009,2025,10,-5.0,-5.0,2,2
00-0040009,2025,11,33.0,33.0,1,1
00-0040021,2025,18,-11.0,-11.0,2,2
